306.1306650804,1005.8093251417,287.4462727946,17.0642347070,334.8955802724,207.1408075744,111.2250460046,414.8602076293,219.7584405176,476.4231234760,626.3618409939,151.5745511739,598.6020183485,346.8501414742,1035.9085423842,65.6990026697,252.7171658864,492.4185161740,224.3750655283,443.9683166885,424.4835514195,47.6016378087,33.6095798219,134.1607865109,318.7037666403,36.4224284553,56.5708205085,327.8627454827,753.1447596558,118.3560088902,534.5842758790,558.9387656250,132.3438626811,366.8030776985,218.8840043398,206.1946428253,976.3289058452,174.0746157600,146.8245934876,207.9969927153,204.6273326180,101.2856903528,136.9683788690,263.7267448900,235.2152026116,176.0071956539,172.9827877210,141.9024169256,292.3436932922,371.7840458471,842.5107376579,100.4532372672,371.0090487229,168.3044919239,287.4471551933,543.4637846375,700.2040925100,215.0939320844,240.8839759863,287.9821717343,40.3003417749,1057.8281687008,282.1038901306,221.2493303214
9.9693144713,434.9564195653,1071.6127981542,160.7763747081,306.0663110472,594.5007786634,1096.3203522882,458.5221521637,274.3867058126,121.8804671744,902.4341737917,908.1897307449,864.7763859555,314.4559228258,733.9316937677,157.5690800784,894.8621560193,183.6593405552,132.4879642235,276.7498525019,179.5750444915,331.6074337137,1067.9036286048,567.0590319764,474.3964806490,740.5891270820,179.2426430088,867.5236011787,497.2295068280,243.2912005164,487.4276144870,1270.6282867992,450.3157846585,451.6807513381,1558.4145810902,1041.2283045575,624.8154191996,227.4477959936,929.9430627404,234.6887049423,452.6980330856,689.1071819471,979.8785531540,548.7499951414,405.2683842423,995.3407869171,210.4815837680,274.0612227007,171.4711120282,1400.7610697898,1082.9729233952,43.0500006026,481.3761599911,32.2637178136,466.9004741236,227.3544733719,405.5080824903,1028.8594184410,370.0483604847,170.2959404526,183.6953224576,309.0265288295,1584.6102966700,680.7857356944
4.4441148319,8.3480483045,66.2544045424,0.0000000136,54.0657769778,5.5825370478,669.7743793838,129.7976524079,445.3896077610,5.0228770490,976.6093493054,831.7103551554,601.6057002367,52.6838181599,681.4380842316,1262.8776058821,315.3028089344,48.9000245530,2.6910305292,6526.0150898531,1164.4158578082,0.4470444760,2937.4555162337,75.8365357119,4.5296808262,2439.2926910695,65.9843792609,0.0003259268,210.7578638843,107.1832592878,6788.7504184045,551.3045991091
15.0347002304,10.8407654269,9.5764672873,0.2055366444,4.2373757933,3.2134789045,130.8591604565,12.0147534232,147.4968696448,0.3295674967,94.5344890048,28.6079942455,81.6092994816,19.1317443029,282.3492844428,947.8887219747,101.2907601408,10.9221420460,0.9260339286,4202.3495824545,373.8547730370,0.6641122189,747.1387675888,12.6747194078,8.9621396318,771.4519352754,53.9335799551,0.0000000174,3.8995702320,123.0888848000,2263.0357774897,142.1848546048
0.3409364598,52.0663243285,1298.7436939331,35.6643220158,3.1208266756,705.3609682611,28.7907788417,8.0694840829,39.7056340491,84.1599209006,5.3067850677,493.3416464090,140.7136131776,1709.5039285160,334.4984190227,1596.0719837724,78.6336796589,173.9753626474,1.6976788401,1.5629740657,889.2688978564,196.3836449417,171.8664197154,65.7816074621,0.2268507034,76.8353501200,136.2933376837,2.9108222447,316.8788840858,198.6387231263,0.0007937203,108.8855565676
0.8258502205,0.5342045446,1.6703926986,0.0000018729,1.4411948473,0.0854089304,20.1181832984,0.5171411936,10.6033173089,0.0002332979,8.3370176384,3.3839336893,17.0837799139,0.0558919265,16.1812053181,55.1086764091,2.0600950599,0.0601766957,0.0012251777,247.0755877490,30.3567007491,0.0230036197,57.7461112724,1.0250831614,0.6113720501,57.9440639407,1.3750629824,0.0000002620,4.9046997349,3.1913711950,170.3754675960,11.3499229032
68.9892950387,32.5994631584,26.3759676527,0.1427277350,17.2867919467,9.2960079570,344.0921540771,12.2791576566,315.2817709076,1.0747146880,206.8417822711,49.7835685854,239.6393088912,14.0622371229,595.9182455453,1947.2241704448,361.6831698846,61.3940091053,1.7845163866,8149.5646408541,774.1273051042,3.8108907418,1751.7579396842,17.1694164649,22.7282981356,1733.2520795045,124.9083490935,0.0000000167,22.0141667849,204.3978926943,4734.6932265501,328.3944612647
20.3124404247,1.9334295862,308.1258089488,1.4515517011,47.2882806667,1212.3606189889,68.8963989606,16.7613333643,2.1298989008,2.6382301295,209.1243636081,1116.4037360162,408.3903451036,969.7747561748,28.3139648512,866.8623564686,8.7644514110,23.4669934561,2.4046018794,10.6946318285,479.4054379013,8.9089184678,282.4105887684,43.9161507618,0.0358390768,28.7805256389,10.1651123070,0.3781647282,477.3282099204,0.1933108289,217.4274330121,26.1104758073
5.7181825850,30.3538775950,1653.1685490766,132.6237048262,8.3440398992,2073.0323251823,53.5179612117,5.2166197754,102.2106457995,37.5120113863,0.4348863034,579.6941776017,196.1036719587,2942.0246625650,94.4074359905,3057.0071317606,5.8288042763,32.8246695794,3.6299685202,22.0940003778,2242.2864121378,53.8887121526,30.4228174479,28.2408286383,0.4924886639,7.5831080119,69.0139376259,5.8165535799,305.0458666466,76.2352562251,0.1063346522,42.8863970950
2.5274818324,196.6906914025,3799.8763633283,451.5148237363,6.2986998193,2341.7435381382,179.9575567296,56.0680414885,139.0868253403,235.6239589663,17.9494455162,1228.7994887354,668.6286700546,5186.9934516753,1103.7946173549,3850.3930956386,128.9337115380,813.3502550511,2.9084181263,27.2441352929,3194.9977482838,560.6905836137,777.2764851305,166.8033211474,13.6071587993,341.8297004625,376.4805085497,9.1619703157,590.3815070896,427.9374108135,0.0323426732,442.2713814311
14.0409690277,14.7971915849,20.5665660472,0.5916354747,7.4993008094,19.6976517875,128.1567148208,1.2289542314,223.0289675995,0.3546299416,65.4686946977,81.6168878418,141.1898678062,34.2931333424,475.8402962859,1547.2453358562,131.8396711580,23.5427971334,1.1894681627,6821.2903308125,576.4864070589,2.3830211861,1074.3762113885,16.5619742983,14.9801112161,1247.7179593968,62.3276356682,0.0000000155,4.9641274068,269.6886998231,3741.8153065949,210.7671157897
4.5395732652,14.4640203588,32.1393382402,0.0000000189,57.5208634071,7.6961831794,800.7803144040,102.4684096833,410.6286047001,3.9108857975,832.1031339431,573.5043604733,810.4125045772,67.7622455069,595.0456446604,1155.7559233525,199.0326911358,47.0927255555,0.9738553402,6486.0281627753,1022.3543921937,2.4691686588,2663.4085129111,111.1632636240,8.6137126090,2216.6762017930,3.5142434406,0.0000744853,153.6848317658,89.8311589883,6009.8952653120,488.7294493065
